amount,client_time,category,device
23,1394322140,Games,android
42,1394322187,Sports,iOS
33,1394322263,Games,iOS
19,1394322392,Technology,android
40,1394322440,Fashion,iOS
33,1394322684,Environment,iOS
54,1394322695,Technology,iOS
61,1394322893,Sports,android
54,1394323040,Technology,iOS
55,1394323143,Games,android
57,1394323506,Fashion,iOS
25,1394323594,Technology,android
51,1394323608,Games,iOS
52,1394323950,Sports,android
9,1394323975,Games,iOS
54,1394324091,Games,android
22,1394324173,Fashion,iOS
44,1394324193,Fashion,iOS
35,1394324279,Technology,iOS
41,1394324301,Fashion,iOS
54,1394324331,Sports,android
37,1394324350,Sports,iOS
27,1394324379,Sports,android
40,1394324470,Sports,android
30,1394324565,Games,iOS
38,1394324813,Games,iOS
41,1394324838,Fashion,iOS
36,1394324911,Technology,iOS
42,1394325171,Games,iOS
42,1394325300,Technology,iOS
32,1394325309,Fashion,android
46,1394325322,Sports,iOS
17,1394325359,Fashion,android
50,1394325401,Fashion,android
41,1394325605,Games,iOS
41,1394325606,Technology,android
43,1394325977,Environment,iOS
43,1394325984,Games,iOS
33,1394326009,Environment,android
63,1394326048,Technology,android
63,1394326181,Technology,android
35,1394326423,Environment,iOS
5,1394326667,Fashion,iOS
24,1394326758,Technology,android
39,1394326809,Environment,iOS
29,1394327031,Sports,iOS
54,1394327134,Environment,android
53,1394327170,Fashion,iOS
22,1394327487,Environment,iOS
33,1394327558,Environment,android
55,1394327780,Sports,iOS
54,1394328049,Fashion,iOS
60,1394328245,Environment,iOS
66,1394328357,Environment,iOS
51,1394328443,Fashion,iOS
24,1394328538,Fashion,android
49,1394328646,Technology,iOS
54,1394328651,Fashion,android
68,1394328847,Sports,iOS
35,1394328965,Sports,iOS
32,1394328976,Games,iOS
41,1394329422,Fashion,iOS
25,1394329699,Technology,android
37,1394329726,Games,iOS
40,1394330015,Fashion,iOS
13,1394330138,Games,android
55,1394330199,Environment,android
24,1394330200,Fashion,iOS
34,1394330241,Sports,iOS
34,1394330291,Games,iOS
55,1394330408,Games,iOS
27,1394330464,Games,android
45,1394330635,Environment,android
60,1394330751,Technology,iOS
47,1394331018,Sports,android
30,1394331053,Games,iOS
62,1394331097,Technology,iOS
19,1394331119,Technology,android
40,1394331241,Technology,android
40,1394331292,Environment,iOS
11,1394331336,Environment,iOS
48,1394331407,Games,iOS
67,1394331520,Fashion,iOS
42,1394331882,Sports,android
53,1394331918,Technology,android
51,1394331948,Games,android
47,1394332089,Fashion,iOS
28,1394332304,Environment,android
51,1394332332,Environment,iOS
74,1394332345,Games,iOS
51,1394332437,Environment,android
40,1394332622,Sports,iOS
49,1394332782,Sports,iOS
41,1394332940,Environment,iOS
40,1394333125,Technology,iOS
55,1394333195,Environment,iOS
40,1394333465,Fashion,android
51,1394333469,Environment,iOS
73,1394333680,Games,iOS
41,1394333853,Games,iOS
50,1394334070,Technology,iOS
31,1394334265,Technology,iOS
44,1394334464,Games,android
14,1394334537,Fashion,android
28,1394334541,Fashion,android
59,1394334547,Fashion,iOS
46,1394334752,Sports,android
32,1394334823,Fashion,android
49,1394334854,Environment,iOS
7,1394334870,Sports,android
44,1394335105,Games,iOS
32,1394335242,Games,iOS
59,1394335301,Technology,iOS
40,1394335315,Technology,iOS
52,1394335353,Technology,iOS
47,1394335427,Games,android
37,1394335679,Games,android
47,1394335896,Fashion,android
74,1394335940,Sports,iOS
48,1394336112,Fashion,iOS
14,1394336244,Technology,android
43,1394336387,Fashion,iOS
39,1394336437,Technology,iOS
57,1394336476,Games,android
50,1394336531,Environment,iOS
28,1394336642,Sports,iOS
14,1394336653,Environment,iOS
44,1394336852,Environment,iOS
30,1394336894,Technology,iOS
13,1394337104,Games,iOS
45,1394337260,Sports,android
51,1394337687,Fashion,iOS
36,1394337818,Environment,android
40,1394337976,Sports,android
26,1394338020,Environment,iOS
51,1394338511,Fashion,iOS
44,1394338728,Games,android
29,1394338770,Sports,iOS
21,1394338801,Environment,iOS
52,1394338828,Environment,android
29,1394339089,Fashion,android
1,1394339260,Environment,iOS
57,1394339309,Technology,iOS
34,1394339405,Environment,iOS
26,1394339506,Games,iOS
44,1394339560,Environment,iOS
45,1394339666,Technology,android
64,1394339881,Environment,iOS
22,1394339889,Games,iOS
36,1394339986,Technology,iOS
54,1394340009,Fashion,iOS
49,1394340126,Technology,iOS
14,1394340168,Technology,android
43,1394340177,Technology,iOS
42,1394340192,Sports,iOS
20,1394340310,Technology,android
29,1394340537,Sports,iOS
13,1394340634,Sports,android
71,1394340647,Games,android
32,1394340775,Games,iOS
57,1394340929,Games,iOS
45,1394340954,Technology,android
32,1394341012,Sports,android
27,1394341049,Fashion,android
46,1394341067,Technology,iOS
20,1394341237,Fashion,iOS
28,1394341260,Fashion,iOS
57,1394341313,Sports,iOS
29,1394341360,Sports,iOS
44,1394341571,Environment,iOS
45,1394341593,Sports,iOS
28,1394341717,Fashion,iOS
56,1394341777,Technology,android
32,1394342039,Games,iOS
25,1394342365,Sports,iOS
48,1394342366,Technology,android
40,1394342837,Sports,iOS
20,1394342926,Technology,android
23,1394343100,Sports,iOS
40,1394343106,Environment,android
30,1394343109,Technology,android
51,1394343171,Fashion,android
74,1394343200,Sports,iOS
63,1394343446,Games,iOS
60,1394343474,Games,iOS
37,1394343598,Games,android
56,1394343786,Games,android
14,1394343849,Games,iOS
48,1394343925,Fashion,iOS
64,1394344230,Games,android
43,1394344485,Games,iOS
15,1394344488,Environment,iOS
18,1394344604,Environment,android
40,1394344709,Technology,iOS
30,1394344803,Fashion,android
49,1394345042,Technology,android
26,1394345245,Sports,iOS
14,1394345512,Environment,android
49,1394345752,Sports,iOS
48,1394345876,Environment,android
37,1394346018,Technology,android
51,1394346123,Sports,iOS
70,1394346125,Games,iOS
53,1394346131,Environment,iOS
21,1394346245,Games,iOS
43,1394346282,Technology,iOS
33,1394346291,Sports,android
24,1394346433,Fashion,android
47,1394346525,Fashion,iOS
36,1394346579,Fashion,iOS
31,1394346587,Games,iOS
37,1394346678,Sports,android
64,1394346819,Sports,iOS
28,1394346831,Fashion,android
54,1394346833,Games,iOS
42,1394346863,Games,android
34,1394346976,Sports,iOS
75,1394346976,Fashion,iOS
62,1394347088,Technology,iOS
31,1394347288,Sports,iOS
51,1394347382,Sports,iOS
30,1394347418,Environment,iOS
40,1394347634,Games,iOS
34,1394347826,Games,iOS
33,1394347882,Technology,android
73,1394347903,Sports,iOS
37,1394347949,Fashion,iOS
48,1394348243,Fashion,iOS
25,1394348416,Sports,iOS
40,1394348581,Sports,iOS
25,1394348743,Fashion,android
37,1394348907,Technology,iOS
37,1394349007,Technology,iOS
4,1394349183,Games,iOS
52,1394349603,Fashion,iOS
36,1394349610,Environment,iOS
54,1394349723,Technology,android
32,1394349770,Environment,iOS
51,1394349963,Games,iOS
52,1394350306,Fashion,iOS
20,1394350468,Technology,android
46,1394350523,Sports,iOS
59,1394350682,Fashion,iOS
34,1394350694,Games,android
54,1394350711,Fashion,android
51,1394350888,Games,iOS
53,1394350891,Technology,android
23,1394350983,Fashion,iOS
40,1394350993,Technology,iOS
32,1394351030,Fashion,android
26,1394351042,Sports,android
50,1394351301,Sports,android
22,1394351407,Fashion,iOS
39,1394351696,Sports,iOS
28,1394351700,Sports,iOS
13,1394351777,Environment,iOS
38,1394351819,Fashion,iOS
33,1394351862,Technology,iOS
30,1394351944,Sports,android
56,1394351970,Technology,iOS
42,1394352044,Games,android
43,1394352049,Games,android
33,1394352217,Fashion,android
62,1394352358,Games,android
42,1394352395,Technology,iOS
64,1394352501,Sports,iOS
60,1394352582,Sports,iOS
48,1394352766,Fashion,iOS
46,1394353039,Fashion,iOS
25,1394353201,Games,iOS
34,1394353342,Environment,iOS
8,1394353400,Technology,iOS
45,1394353536,Games,android
45,1394353739,Technology,android
35,1394353785,Environment,iOS
48,1394353832,Environment,iOS
63,1394354022,Games,android
19,1394354117,Environment,iOS
51,1394354529,Technology,iOS
27,1394354734,Environment,android
47,1394354753,Environment,iOS
29,1394354770,Fashion,iOS
32,1394354821,Technology,iOS
20,1394354822,Technology,android
50,1394354827,Games,iOS
1,1394354847,Sports,iOS
51,1394354973,Games,android
1,1394354975,Sports,iOS
43,1394355106,Fashion,android
13,1394355138,Sports,android
39,1394355207,Environment,iOS
26,1394355400,Environment,iOS
47,1394355470,Technology,iOS
24,1394355490,Technology,iOS
71,1394355500,Environment,android
38,1394355657,Games,iOS
25,1394355833,Sports,iOS
31,1394356038,Technology,android
56,1394356111,Fashion,iOS
29,1394356294,Fashion,iOS
28,1394356320,Fashion,iOS
41,1394356663,Sports,iOS
67,1394356842,Technology,android
15,1394356848,Games,iOS
28,1394356889,Fashion,iOS
48,1394356897,Games,android
37,1394356968,Sports,android
8,1394357024,Technology,iOS
16,1394357072,Technology,iOS
1,1394357246,Games,iOS
33,1394357392,Games,android
44,1394357403,Fashion,android
30,1394357612,Games,iOS
57,1394357950,Sports,iOS
74,1394358025,Environment,iOS
29,1394358141,Games,iOS
40,1394358267,Games,android
59,1394358295,Sports,android
41,1394358318,Fashion,iOS
18,1394358566,Sports,android
18,1394358567,Games,iOS
9,1394358590,Technology,iOS
39,1394358649,Environment,iOS
39,1394358775,Environment,iOS
21,1394358952,Sports,iOS
27,1394358973,Sports,iOS
45,1394359229,Fashion,android
39,1394359238,Sports,iOS
23,1394359277,Fashion,iOS
30,1394359316,Technology,iOS
47,1394359622,Games,iOS
50,1394359772,Technology,iOS
17,1394360119,Technology,iOS
32,1394360120,Games,iOS
36,1394360160,Games,iOS
40,1394360235,Fashion,iOS
59,1394360363,Fashion,android
29,1394360463,Fashion,iOS
44,1394360485,Games,iOS
35,1394360506,Sports,iOS
56,1394360520,Games,iOS
26,1394360560,Technology,android
40,1394360719,Sports,android
32,1394360888,Technology,iOS
35,1394361055,Fashion,android
25,1394361143,Sports,iOS
37,1394361193,Fashion,android
44,1394361270,Fashion,iOS
40,1394361411,Technology,android
51,1394361658,Games,iOS
47,1394361763,Games,iOS
44,1394361996,Fashion,iOS
39,1394362383,Technology,android
27,1394362394,Environment,android
43,1394362588,Fashion,iOS
61,1394362690,Games,android
44,1394362960,Environment,android
25,1394362986,Environment,iOS
61,1394362989,Sports,iOS
24,1394363145,Fashion,android
32,1394363194,Environment,android
48,1394363428,Fashion,android
64,1394363465,Technology,android
13,1394363889,Sports,android
38,1394363893,Technology,android
26,1394363981,Games,android
62,1394364008,Fashion,android
47,1394364011,Fashion,iOS
62,1394364096,Environment,iOS
28,1394364597,Technology,iOS
41,1394364647,Environment,iOS
48,1394364648,Environment,iOS
17,1394364699,Games,iOS
47,1394364716,Technology,android
53,1394364787,Fashion,iOS
53,1394365225,Games,android
15,1394365273,Sports,android
56,1394365319,Fashion,iOS
51,1394365365,Technology,iOS
36,1394365380,Games,iOS
42,1394365631,Sports,android
51,1394365673,Games,iOS
40,1394365954,Fashion,iOS
45,1394366080,Fashion,android
40,1394366121,Games,iOS
39,1394366215,Games,android
75,1394366255,Environment,iOS
50,1394366331,Games,iOS
26,1394366395,Technology,android
30,1394366597,Games,android
37,1394366654,Games,android
37,1394366765,Fashion,iOS
26,1394366913,Technology,iOS
41,1394367102,Technology,iOS
62,1394367298,Games,iOS
44,1394367540,Games,iOS
67,1394367623,Games,iOS
54,1394367775,Fashion,android
26,1394368295,Environment,android
33,1394368670,Technology,android
36,1394368868,Technology,android
33,1394368915,Sports,android
19,1394369027,Games,android
31,1394369259,Games,iOS
26,1394369470,Technology,iOS
62,1394369542,Games,android
68,1394369599,Sports,iOS
24,1394369759,Technology,iOS
56,1394369816,Games,iOS
43,1394370008,Technology,iOS
51,1394370102,Environment,iOS
32,1394370165,Games,iOS
29,1394370267,Games,iOS
44,1394370284,Technology,android
20,1394370536,Games,iOS
44,1394370583,Technology,android
52,1394370726,Sports,android
13,1394370786,Games,iOS
67,1394370917,Environment,iOS
43,1394371039,Technology,android
43,1394371109,Fashion,android
51,1394371384,Environment,iOS
30,1394371541,Environment,iOS
60,1394371590,Technology,iOS
19,1394371750,Fashion,iOS
44,1394371854,Environment,android
18,1394372100,Games,iOS
22,1394372387,Games,iOS
35,1394372461,Environment,iOS
51,1394372557,Games,android
28,1394372624,Technology,android
39,1394372775,Technology,android
37,1394372843,Environment,iOS
25,1394373002,Games,android
38,1394373229,Games,iOS
58,1394373427,Games,android
24,1394373443,Sports,android
19,1394373521,Sports,android
43,1394373696,Environment,iOS
67,1394374289,Games,android
58,1394374299,Technology,android
29,1394374324,Environment,iOS
12,1394374351,Environment,iOS
32,1394374430,Environment,android
32,1394374433,Technology,iOS
51,1394374452,Technology,iOS
36,1394374578,Fashion,iOS
44,1394374712,Fashion,android
55,1394374774,Games,android
41,1394374821,Environment,iOS
26,1394374978,Technology,iOS
40,1394375253,Games,android
37,1394375381,Fashion,iOS
47,1394375432,Technology,android
45,1394375581,Technology,iOS
28,1394375684,Technology,iOS
50,1394375770,Games,iOS
46,1394375906,Environment,iOS
52,1394375932,Fashion,android
42,1394375945,Sports,android
51,1394375985,Environment,iOS
26,1394376136,Fashion,iOS
16,1394376683,Fashion,iOS
53,1394376734,Sports,android
31,1394377083,Fashion,iOS
27,1394377109,Games,android
47,1394377319,Fashion,android
39,1394377469,Games,iOS
73,1394377512,Environment,iOS
31,1394377571,Games,iOS
34,1394378050,Games,iOS
38,1394378120,Games,iOS
40,1394378225,Games,iOS
3,1394378350,Environment,iOS
27,1394378433,Games,android
29,1394378593,Fashion,iOS
31,1394378620,Technology,iOS
46,1394378921,Environment,iOS
31,1394379089,Fashion,android
4,1394379096,Technology,iOS
48,1394379262,Games,android
31,1394379264,Sports,android
42,1394379275,Environment,iOS
40,1394379391,Fashion,iOS
60,1394379510,Sports,android
28,1394379605,Technology,iOS
22,1394379735,Technology,iOS
36,1394379844,Environment,android
39,1394380302,Games,android
41,1394380441,Fashion,iOS
43,1394381071,Sports,iOS
51,1394381131,Technology,android
29,1394381164,Fashion,iOS
42,1394381165,Fashion,iOS
39,1394381185,Technology,iOS
29,1394381288,Environment,iOS
42,1394381382,Games,iOS
23,1394381395,Environment,iOS
49,1394381798,Games,android
59,1394382139,Fashion,iOS
40,1394382195,Technology,android
37,1394382290,Games,iOS
23,1394382378,Environment,iOS
31,1394382612,Sports,iOS
27,1394382803,Environment,iOS
42,1394382986,Sports,iOS
27,1394383157,Technology,iOS
81,1394383324,Games,android
58,1394383520,Technology,iOS
55,1394383614,Technology,iOS
40,1394383646,Sports,iOS
54,1394383671,Fashion,iOS
47,1394383701,Games,android
65,1394383842,Games,iOS
30,1394383924,Fashion,android
30,1394384130,Technology,iOS
28,1394384181,Fashion,iOS
50,1394384340,Environment,iOS
38,1394384585,Games,android
35,1394384732,Games,iOS
26,1394384769,Environment,iOS
16,1394385052,Environment,android
44,1394385311,Technology,android
34,1394385314,Sports,android
30,1394385468,Technology,android
47,1394385546,Environment,iOS
33,1394385792,Games,iOS
29,1394385830,Sports,android
11,1394385987,Fashion,android
27,1394386051,Fashion,iOS
35,1394386126,Environment,android
36,1394386181,Sports,iOS
50,1394386247,Environment,android
21,1394386540,Sports,iOS
42,1394386549,Environment,android
18,1394386668,Games,iOS
37,1394386863,Sports,iOS
51,1394386890,Environment,iOS
41,1394386991,Sports,iOS
2,1394387130,Games,iOS
4,1394387955,Fashion,iOS
46,1394388155,Fashion,iOS
46,1394388164,Games,iOS
20,1394388515,Technology,iOS
39,1394388525,Games,iOS
27,1394388657,Environment,iOS
48,1394388765,Fashion,iOS
60,1394388772,Technology,android
13,1394388877,Games,android
53,1394389050,Games,iOS
52,1394389123,Sports,android
44,1394389351,Environment,iOS
23,1394389492,Sports,iOS
47,1394389590,Games,iOS
33,1394389670,Sports,iOS
32,1394390084,Environment,iOS
59,1394390253,Sports,iOS
37,1394390366,Technology,iOS
49,1394390535,Technology,android
46,1394390593,Games,iOS
44,1394390950,Games,iOS
38,1394391148,Environment,android
11,1394391416,Fashion,android
39,1394391908,Technology,iOS
25,1394392065,Technology,iOS
36,1394392093,Games,android
63,1394392262,Fashion,android
63,1394392539,Games,iOS
58,1394392608,Sports,android
31,1394392855,Environment,iOS
21,1394392906,Fashion,iOS
50,1394392998,Games,iOS
36,1394393083,Sports,iOS
25,1394393097,Games,android
45,1394393132,Fashion,android
37,1394393285,Sports,iOS
22,1394393570,Fashion,iOS
52,1394393720,Games,android
36,1394393752,Fashion,iOS
35,1394393917,Technology,iOS
18,1394394072,Games,android
24,1394394075,Fashion,iOS
48,1394394231,Sports,iOS
24,1394394258,Fashion,iOS
38,1394394509,Technology,android
14,1394394752,Technology,iOS
55,1394394828,Games,android
35,1394394885,Games,iOS
48,1394394897,Sports,iOS
27,1394394899,Fashion,android
35,1394394933,Environment,android
30,1394395020,Games,android
38,1394395045,Environment,iOS
40,1394395083,Environment,android
39,1394395155,Fashion,iOS
18,1394395247,Games,iOS
66,1394395351,Sports,iOS
55,1394395819,Technology,iOS
34,1394396028,Sports,android
13,1394396296,Games,iOS
35,1394396377,Games,android
54,1394396586,Sports,iOS
39,1394396623,Sports,iOS
55,1394396687,Sports,android
61,1394396786,Sports,iOS
52,1394396877,Fashion,iOS
40,1394396933,Sports,iOS
60,1394397076,Sports,iOS
55,1394397087,Fashion,iOS
28,1394397221,Fashion,iOS
42,1394397266,Environment,iOS
34,1394397553,Games,android
45,1394397555,Games,android
38,1394397580,Games,iOS
62,1394397623,Sports,iOS
12,1394397645,Games,android
54,1394397661,Environment,iOS
14,1394398196,Environment,iOS
29,1394398245,Technology,iOS
36,1394398251,Sports,iOS
32,1394398295,Games,iOS
48,1394398430,Sports,android
42,1394398526,Fashion,iOS
27,1394398632,Games,iOS
26,1394398950,Games,iOS
49,1394399237,Technology,android
58,1394399290,Technology,iOS
31,1394399310,Technology,iOS
22,1394399326,Sports,iOS
64,1394399497,Games,android
29,1394399636,Games,android
29,1394399801,Environment,iOS
17,1394400116,Fashion,iOS
